TIME,OPEN(T),HIGH(t),LOW(t),CLOSE(t)
10:13:07,86510,86530,86510,86530
10:13:08,86530,86530,86530,86530
10:13:10,86520,86540,86520,86540
10:13:11,86530,86530,86530,86530
10:13:12,86530,86530,86520,86520
10:13:13,86520,86520,86510,86530
10:13:14,86520,86520,86520,86530
10:13:15,86520,86520,86520,86520
10:13:16,86510,86510,86510,86520
10:13:17,86520,86520,86520,86520
10:13:18,86530,86530,86520,86520
10:13:19,86520,86520,86520,86520
10:13:21,86530,86530,86520,86520
10:13:22,86520,86520,86500,86520
10:13:23,86500,86500,86500,86500
10:13:24,86510,86510,86480,86500
10:13:25,86490,86490,86490,86490
10:13:26,86490,86500,86490,86490
10:13:27,86490,86490,86480,86490
10:13:29,86480,86490,86480,86490
10:13:30,86480,86480,86470,86470
10:13:31,86470,86470,86470,86470
10:13:32,86470,86470,86470,86480
10:13:33,86480,86480,86480,86470
10:13:34,86480,86490,86480,86490
10:13:35,86500,86500,86500,86500
10:13:36,86490,86490,86490,86490
10:13:37,86480,86490,86480,86490
10:13:38,86500,86500,86500,86490
10:13:39,86490,86490,86490,86490
10:13:40,86490,86490,86470,86470
10:13:41,86470,86470,86460,86470
10:13:42,86470,86470,86460,86450
10:13:43,86450,86460,86450,86460
10:13:44,86450,86450,86440,86440
10:13:45,86440,86440,86430,86430
10:13:46,86430,86440,86410,86430
10:13:47,86430,86450,86410,86450
10:13:48,86450,86450,86440,86440
10:13:49,86460,86460,86450,86450
10:13:50,86450,86450,86450,86440
10:13:51,86450,86460,86450,86460
10:13:52,86460,86460,86450,86460
10:13:53,86440,86440,86440,86430
10:13:54,86430,86430,86430,86430
10:13:55,86420,86420,86420,86420
10:13:56,86440,86450,86430,86430
10:13:58,86440,86440,86440,86430
10:13:59,86430,86430,86430,86430
10:14:00,86440,86450,86430,86450
10:14:01,86440,86440,86440,86440
10:14:02,86450,86450,86440,86440
10:14:03,86430,86440,86430,86430
10:14:05,86450,86460,86430,86460
10:14:06,86460,86460,86460,86460
10:14:08,86450,86450,86450,86450
10:14:09,86450,86450,86450,86450
10:14:11,86470,86480,86470,86470
10:14:12,86490,86490,86470,86490
10:14:13,86470,86490,86470,86490
10:14:14,86500,86510,86490,86490
10:14:15,86510,86510,86500,86510
10:14:16,86510,86520,86510,86520
10:14:17,86510,86510,86500,86510
10:14:18,86510,86510,86510,86500
10:14:19,86510,86520,86510,86520
10:14:20,86520,86530,86520,86530
10:14:21,86530,86540,86520,86530
10:14:22,86540,86540,86530,86530
10:14:23,86530,86560,86530,86550
10:14:24,86560,86560,86550,86560
10:14:25,86550,86560,86550,86560
10:14:26,86550,86550,86550,86550
10:14:27,86550,86550,86550,86550
10:14:28,86550,86570,86530,86540
10:14:29,86540,86550,86540,86550
10:14:30,86550,86550,86550,86550
10:14:31,86550,86550,86550,86550
10:14:32,86560,86560,86560,86570
10:14:33,86560,86570,86560,86550
10:14:34,86560,86560,86560,86560
10:14:35,86560,86560,86560,86560
10:14:36,86560,86560,86550,86560
10:14:38,86560,86560,86550,86550
10:14:39,86570,86570,86570,86550
10:14:40,86560,86560,86560,86550
10:14:41,86560,86560,86560,86550
10:14:42,86560,86560,86560,86560
10:14:43,86550,86550,86550,86560
10:14:44,86550,86550,86530,86530
10:14:45,86520,86530,86520,86520
10:14:46,86530,86540,86530,86540
10:14:47,86550,86560,86550,86550
10:14:48,86550,86550,86540,86550
10:14:49,86540,86560,86540,86560
10:14:50,86550,86550,86550,86560
10:14:51,86570,86570,86560,86560
10:14:52,86550,86550,86550,86550
10:14:53,86550,86560,86550,86560
10:14:54,86560,86560,86560,86550
10:14:55,86560,86560,86550,86550
10:14:56,86550,86550,86550,86550
10:14:57,86550,86560,86550,86560
10:14:58,86550,86550,86540,86550
10:14:59,86550,86560,86540,86550
10:15:00,86550,86560,86510,86520
10:15:01,86510,86520,86510,86520
10:15:02,86530,86530,86490,86510
10:15:03,86500,86500,86500,86500
10:15:04,86490,86500,86490,86500
10:15:05,86500,86500,86490,86490
10:15:06,86510,86510,86490,86490
10:15:07,86490,86490,86480,86490
10:15:08,86490,86500,86480,86490
10:15:09,86500,86510,86490,86500
10:15:10,86490,86500,86490,86500
10:15:11,86500,86510,86500,86510
10:15:12,86510,86510,86500,86500
10:15:13,86500,86510,86500,86500
10:15:14,86510,86510,86490,86490
10:15:15,86490,86490,86480,86490
10:15:16,86490,86490,86490,86490
10:15:17,86500,86500,86500,86490
10:15:18,86500,86500,86490,86500
10:15:19,86490,86490,86490,86490
10:15:20,86490,86490,86490,86490
10:15:21,86480,86490,86480,86480
10:15:22,86470,86470,86470,86470
10:15:23,86480,86490,86480,86480
10:15:24,86500,86500,86500,86480
10:15:25,86500,86500,86500,86500
10:15:26,86500,86500,86500,86500
10:15:27,86510,86510,86490,86500
10:15:28,86500,86500,86500,86500
10:15:29,86500,86510,86500,86510
10:15:30,86510,86520,86510,86520
10:15:31,86520,86520,86520,86520
10:15:32,86520,86530,86520,86530
10:15:33,86540,86540,86540,86530
10:15:34,86540,86540,86530,86530
10:15:35,86540,86540,86530,86530
10:15:36,86530,86560,86530,86550
10:15:37,86550,86560,86540,86550
10:15:38,86560,86560,86560,86560
10:15:39,86560,86560,86560,86560
10:15:40,86560,86560,86560,86560
10:15:41,86560,86560,86560,86560
10:15:42,86550,86550,86520,86520
10:15:43,86520,86520,86510,86510
10:15:44,86510,86510,86510,86510
10:15:45,86500,86500,86500,86490
10:15:46,86490,86500,86480,86490
10:15:47,86500,86510,86490,86510
10:15:48,86500,86500,86490,86500
10:15:49,86490,86510,86480,86500
10:15:50,86510,86510,86500,86500
10:15:51,86510,86520,86510,86520
10:15:52,86530,86530,86530,86520
10:15:53,86510,86510,86510,86510
10:15:54,86530,86530,86520,86510
10:15:55,86510,86510,86510,86520
10:15:56,86520,86520,86510,86510
10:15:57,86510,86510,86510,86500
10:15:58,86520,86530,86510,86530
10:15:59,86540,86540,86540,86540
10:16:00,86540,86540,86540,86530
10:16:01,86540,86550,86510,86520
10:16:02,86520,86520,86510,86520
10:16:03,86500,86500,86490,86490
10:16:05,86490,86490,86490,86480
10:16:06,86490,86490,86490,86490
10:16:07,86500,86510,86500,86510
10:16:08,86510,86510,86510,86510
10:16:09,86510,86510,86510,86510
10:16:10,86510,86530,86510,86530
10:16:11,86540,86540,86540,86550
10:16:12,86550,86550,86550,86550
10:16:13,86550,86550,86530,86550
10:16:14,86550,86550,86550,86550
10:16:15,86540,86550,86540,86550
10:16:16,86560,86560,86550,86550
10:16:17,86560,86560,86560,86560
10:16:18,86570,86570,86560,86570
10:16:19,86570,86570,86570,86570
10:16:20,86580,86590,86570,86590
10:16:21,86590,86590,86580,86580
10:16:22,86580,86590,86570,86590
10:16:23,86580,86590,86580,86590
10:16:24,86580,86590,86580,86590
10:16:25,86590,86590,86590,86580
10:16:26,86590,86600,86590,86590
10:16:27,86590,86620,86590,86620
10:16:28,86620,86630,86610,86620
10:16:29,86630,86630,86620,86620
10:16:30,86630,86640,86620,86630
10:16:31,86620,86630,86620,86630
10:16:32,86630,86650,86630,86650
10:16:33,86650,86650,86640,86640
10:16:34,86630,86650,86630,86650
10:16:35,86650,86650,86580,86580
10:16:36,86600,86620,86600,86620
10:16:37,86610,86610,86590,86590
10:16:38,86580,86600,86580,86600
10:16:39,86580,86580,86580,86580
10:16:40,86580,86580,86570,86580
10:16:41,86580,86580,86580,86580
10:16:43,86570,86580,86560,86560
10:16:44,86560,86560,86550,86550
10:16:45,86550,86560,86550,86550
10:16:46,86560,86560,86550,86550
10:16:47,86550,86550,86550,86560
10:16:48,86550,86560,86540,86550
10:16:49,86560,86560,86560,86560
10:16:51,86570,86570,86570,86570
10:16:52,86570,86590,86570,86590
10:16:53,86600,86600,86580,86580
10:16:55,86600,86600,86600,86600
10:16:56,86590,86590,86580,86580
10:16:57,86590,86610,86590,86620
10:16:58,86620,86620,86620,86620
10:16:59,86620,86620,86600,86620
10:17:00,86610,86620,86600,86600
10:17:01,86600,86620,86600,86610
10:17:02,86610,86610,86600,86600
10:17:03,86600,86600,86580,86590
10:17:04,86580,86600,86580,86600
10:17:05,86580,86580,86580,86590
10:17:06,86580,86590,86580,86580
10:17:07,86580,86590,86570,86570
10:17:08,86580,86580,86570,86570
10:17:09,86560,86580,86560,86580
10:17:10,86560,86560,86550,86560
10:17:11,86560,86560,86560,86560
10:17:12,86560,86560,86530,86540
10:17:13,86540,86540,86540,86540
10:17:14,86540,86540,86460,86460
10:17:15,86460,86470,86450,86470
10:17:16,86470,86470,86450,86460
10:17:17,86470,86500,86450,86480
10:17:18,86480,86490,86470,86480
10:17:19,86480,86490,86480,86480
10:17:20,86480,86480,86470,86470
10:17:21,86480,86480,86480,86470
10:17:22,86480,86480,86470,86490
10:17:23,86490,86490,86480,86480
10:17:24,86490,86490,86470,86480
10:17:25,86480,86480,86470,86470
10:17:26,86480,86480,86470,86470
10:17:27,86470,86490,86470,86470
10:17:28,86490,86490,86470,86470
10:17:29,86470,86470,86470,86470
10:17:30,86490,86490,86490,86470
10:17:31,86490,86490,86470,86470
10:17:32,86470,86470,86470,86470
10:17:33,86490,86490,86470,86470
10:17:35,86470,86470,86470,86470
10:17:36,86470,86470,86470,86470
10:17:37,86480,86480,86460,86470
10:17:38,86460,86460,86460,86470
10:17:39,86470,86480,86460,86460
10:17:40,86460,86460,86460,86470
10:17:41,86470,86470,86450,86450
10:17:42,86450,86450,86450,86450
10:17:43,86450,86460,86450,86460
10:17:44,86460,86470,86450,86470
10:17:45,86470,86470,86460,86460
10:17:46,86470,86470,86440,86450
10:17:47,86450,86450,86440,86440
10:17:48,86450,86460,86440,86460
10:17:49,86460,86490,86460,86480
10:17:50,86480,86490,86480,86490
10:17:52,86480,86490,86480,86490
10:17:54,86480,86480,86470,86490
10:17:55,86490,86490,86480,86480
10:17:56,86470,86470,86470,86470
10:17:58,86480,86480,86480,86470
10:17:59,86480,86480,86480,86480
10:18:00,86480,86490,86470,86480
10:18:01,86480,86480,86480,86480
10:18:02,86480,86480,86480,86470
10:18:03,86490,86490,86490,86490
10:18:04,86490,86490,86490,86480
10:18:05,86490,86500,86490,86500
10:18:06,86500,86500,86500,86500
10:18:07,86490,86490,86490,86490
10:18:08,86500,86510,86500,86500
10:18:09,86500,86500,86500,86500
10:18:10,86500,86510,86500,86500
10:18:11,86500,86500,86490,86490
10:18:12,86490,86510,86480,86490
10:18:13,86480,86480,86480,86490
10:18:14,86480,86480,86470,86470
10:18:15,86480,86480,86470,86470
10:18:16,86470,86470,86470,86470
10:18:17,86480,86480,86470,86490
10:18:18,86480,86490,86480,86480
10:18:19,86490,86500,86480,86500
10:18:20,86500,86500,86480,86480
10:18:21,86480,86480,86480,86480
10:18:22,86470,86470,86470,86470
10:18:23,86470,86470,86470,86470
10:18:24,86470,86480,86470,86480
10:18:25,86480,86480,86480,86480
10:18:26,86480,86480,86480,86480
10:18:27,86480,86490,86480,86490
10:18:28,86490,86490,86490,86480
10:18:29,86480,86480,86480,86480
10:18:30,86480,86480,86480,86480
10:18:31,86480,86480,86480,86480
10:18:32,86490,86490,86480,86480
10:18:33,86480,86480,86480,86500
10:18:34,86480,86480,86450,86450
10:18:35,86450,86450,86430,86440
10:18:36,86440,86440,86430,86430
10:18:37,86430,86440,86420,86430
10:18:38,86440,86440,86430,86440
10:18:39,86440,86440,86440,86440
10:18:40,86430,86430,86430,86440
10:18:41,86440,86440,86440,86440
10:18:42,86440,86440,86440,86440
10:18:43,86430,86430,86430,86430
10:18:44,86430,86430,86420,86420
10:18:45,86420,86430,86420,86420
10:18:46,86420,86420,86400,86400
10:18:47,86400,86400,86390,86390
10:18:48,86390,86390,86380,86380
10:18:49,86390,86400,86380,86380
10:18:50,86400,86400,86370,86390
10:18:51,86390,86400,86380,86400
10:18:52,86400,86400,86370,86390
10:18:53,86390,86390,86380,86380
10:18:54,86390,86390,86370,86370
10:18:55,86360,86370,86360,86370
10:18:56,86360,86360,86360,86360
10:18:57,86360,86370,86360,86380
10:18:58,86370,86380,86370,86380
10:18:59,86380,86390,86380,86390
10:19:00,86390,86390,86380,86380
10:19:01,86390,86390,86380,86380
10:19:02,86380,86390,86380,86390
10:19:03,86380,86400,86380,86400
10:19:04,86400,86400,86380,86380
10:19:05,86400,86400,86380,86380
10:19:06,86380,86410,86380,86410
10:19:07,86400,86420,86400,86400
10:19:08,86400,86410,86400,86390
10:19:09,86400,86400,86390,86390
10:19:10,86390,86390,86380,86380
10:19:11,86390,86390,86370,86370
10:19:12,86390,86390,86370,86370
10:19:13,86370,86370,86360,86360
10:19:14,86370,86370,86360,86360
10:19:15,86360,86370,86360,86370
10:19:16,86370,86370,86360,86370
10:19:17,86360,86370,86350,86360
10:19:18,86360,86360,86350,86360
10:19:19,86360,86360,86350,86350
10:19:20,86360,86380,86360,86380
10:19:21,86370,86370,86370,86370
10:19:22,86370,86390,86370,86390
10:19:23,86390,86400,86390,86400
10:19:24,86390,86390,86390,86400
10:19:25,86400,86420,86390,86420
10:19:26,86420,86420,86410,86420
10:19:27,86410,86410,86400,86390
10:19:28,86390,86390,86390,86410
10:19:29,86400,86400,86390,86390
10:19:30,86400,86400,86390,86380
10:19:31,86380,86380,86380,86380
10:19:32,86390,86390,86390,86380
10:19:33,86380,86380,86380,86380
10:19:34,86390,86400,86390,86400
10:19:35,86380,86390,86380,86390
10:19:36,86380,86380,86370,86370
10:19:37,86380,86380,86380,86380
10:19:38,86370,86380,86370,86380
10:19:39,86370,86370,86360,86360
10:19:40,86360,86370,86350,86350
10:19:41,86350,86360,86330,86350
10:19:42,86350,86350,86340,86330
10:19:43,86340,86360,86340,86350
10:19:44,86340,86350,86340,86340
10:19:45,86350,86350,86350,86350
10:19:46,86350,86350,86350,86350
10:19:47,86360,86360,86350,86350
10:19:48,86340,86340,86340,86340
10:19:49,86340,86340,86330,86330
10:19:50,86330,86330,86330,86330
10:19:51,86330,86340,86330,86340
10:19:52,86330,86340,86330,86340
10:19:53,86330,86340,86330,86340
10:19:54,86350,86350,86340,86340
10:19:55,86340,86350,86340,86340
10:19:58,86340,86350,86330,86350
10:19:59,86330,86330,86330,86330
10:20:00,86340,86350,86340,86340
10:20:01,86340,86350,86340,86340
10:20:02,86330,86340,86330,86330
10:20:03,86340,86340,86340,86340
10:20:04,86340,86340,86320,86330
10:20:05,86340,86340,86330,86330
10:20:06,86320,86340,86320,86340
10:20:07,86330,86330,86320,86330
10:20:08,86320,86320,86310,86310
10:20:09,86310,86320,86310,86330
10:20:10,86320,86320,86310,86310
10:20:11,86310,86330,86310,86310
10:20:12,86310,86310,86310,86310
10:20:13,86310,86320,86310,86330
10:20:14,86310,86310,86300,86310
10:20:15,86320,86320,86310,86320
10:20:16,86310,86320,86300,86300
10:20:17,86300,86300,86290,86290
10:20:18,86290,86290,86270,86270
10:20:19,86270,86280,86270,86270
10:20:20,86270,86280,86270,86270
10:20:21,86270,86280,86270,86270
10:20:22,86280,86290,86270,86280
10:20:23,86290,86290,86270,86270
10:20:24,86280,86280,86280,86280
10:20:25,86280,86280,86280,86280
10:20:26,86290,86290,86280,86280
10:20:27,86280,86280,86280,86280
10:20:28,86280,86280,86280,86280
10:20:29,86280,86280,86280,86280
10:20:30,86290,86290,86280,86290
10:20:31,86290,86290,86290,86290
10:20:32,86300,86300,86300,86280
10:20:33,86300,86300,86300,86300
10:20:34,86310,86310,86290,86290
10:20:35,86310,86310,86300,86300
10:20:36,86300,86310,86300,86300
10:20:37,86310,86310,86300,86310
10:20:38,86320,86320,86280,86280
10:20:39,86300,86300,86300,86280
10:20:40,86280,86280,86280,86300
10:20:41,86280,86280,86280,86280
10:20:42,86290,86290,86280,86290
10:20:43,86290,86290,86280,86290
10:20:44,86280,86280,86270,86270
10:20:45,86270,86270,86260,86260
10:20:46,86270,86270,86260,86260
10:20:47,86270,86280,86270,86280
10:20:48,86270,86270,86270,86270
10:20:50,86270,86280,86260,86280
10:20:51,86260,86290,86260,86290
10:20:52,86300,86300,86290,86290
10:20:53,86300,86300,86300,86280
10:20:54,86280,86280,86280,86280
10:20:55,86280,86280,86270,86270
10:20:56,86270,86280,86270,86290
10:20:57,86270,86290,86270,86280
10:20:58,86280,86280,86270,86270
10:20:59,86280,86290,86280,86290
10:21:00,86290,86290,86280,86280
10:21:01,86280,86280,86280,86280
10:21:02,86280,86280,86270,86260
10:21:03,86270,86270,86270,86270
10:21:04,86270,86270,86260,86260
10:21:05,86250,86270,86250,86250
10:21:06,86250,86260,86240,86240
10:21:07,86240,86260,86240,86250
10:21:08,86250,86260,86240,86240
10:21:09,86250,86260,86240,86240
10:21:10,86260,86280,86260,86250
10:21:11,86260,86270,86250,86250
10:21:12,86250,86260,86240,86240
10:21:13,86240,86240,86230,86230
10:21:14,86230,86240,86220,86220
10:21:15,86230,86230,86220,86220
10:21:16,86220,86220,86220,86220
10:21:17,86220,86220,86210,86210
10:21:18,86220,86220,86210,86220
10:21:19,86220,86240,86210,86230
10:21:20,86230,86240,86230,86240
10:21:21,86230,86240,86220,86240
10:21:22,86240,86240,86220,86240
10:21:23,86220,86240,86220,86230
10:21:24,86230,86240,86230,86240
10:21:25,86240,86240,86230,86230
10:21:26,86230,86230,86230,86240
10:21:27,86230,86230,86230,86230
10:21:28,86230,86230,86230,86230
10:21:29,86220,86230,86220,86220
10:21:30,86220,86230,86220,86230
10:21:31,86230,86230,86220,86220
10:21:32,86220,86220,86220,86220
10:21:33,86220,86220,86220,86230
10:21:34,86220,86220,86210,86230
10:21:35,86220,86230,86220,86220
10:21:36,86230,86230,86230,86220
10:21:37,86220,86220,86220,86220
10:21:38,86220,86220,86220,86220
10:21:39,86230,86230,86200,86210
10:21:40,86230,86230,86200,86210
10:21:41,86210,86230,86210,86230
10:21:42,86230,86240,86220,86220
10:21:43,86240,86250,86230,86250
10:21:44,86250,86250,86240,86240
10:21:45,86250,86250,86240,86250
10:21:46,86250,86250,86250,86250
10:21:47,86240,86250,86240,86240
10:21:48,86250,86250,86240,86250
10:21:49,86250,86250,86240,86250
10:21:50,86250,86250,86250,86250
10:21:51,86250,86250,86250,86250
10:21:52,86250,86280,86240,86280
10:21:53,86280,86280,86270,86280
10:21:54,86290,86290,86260,86270
10:21:55,86270,86280,86270,86280
10:21:56,86270,86290,86270,86290
10:21:57,86290,86290,86280,86290
10:21:58,86290,86300,86290,86300
10:21:59,86290,86300,86270,86290
10:22:00,86280,86300,86280,86290
10:22:01,86290,86290,86280,86280
10:22:02,86280,86280,86280,86280
10:22:03,86280,86280,86280,86280
10:22:04,86290,86290,86290,86290
10:22:05,86290,86290,86290,86280
10:22:06,86290,86290,86290,86300
10:22:07,86290,86300,86290,86300
10:22:08,86300,86320,86300,86320
10:22:09,86320,86320,86300,86310
10:22:10,86310,86330,86310,86330
10:22:11,86330,86330,86320,86330
10:22:12,86330,86330,86330,86330
10:22:13,86320,86330,86320,86330
10:22:14,86330,86330,86320,86320
10:22:15,86330,86330,86320,86330
10:22:16,86320,86330,86320,86320
10:22:17,86320,86350,86320,86340
10:22:18,86340,86350,86330,86330
10:22:19,86340,86350,86340,86340
10:22:20,86340,86350,86340,86350
10:22:21,86340,86360,86340,86340
10:22:22,86350,86350,86340,86350
10:22:23,86350,86360,86340,86340
10:22:24,86350,86370,86350,86360
10:22:25,86370,86370,86370,86360
10:22:26,86360,86360,86350,86350
10:22:27,86360,86370,86360,86350
10:22:28,86360,86370,86360,86370
10:22:29,86350,86370,86350,86380
10:22:30,86370,86380,86370,86380
10:22:31,86370,86370,86360,86360
10:22:32,86360,86370,86360,86360
10:22:33,86370,86370,86350,86360
10:22:35,86370,86370,86370,86370
10:22:36,86370,86380,86370,86380
10:22:37,86370,86380,86360,86360
10:22:38,86360,86360,86360,86360
10:22:39,86380,86380,86360,86380
